ID,Is_Lead
X4B5ZBWU,0.3621251121550634
AHYTHHSE,0.10291451052667833
E7EHQEQK,0.20401689437372078
FAMHAVN3,0.3631717747664423
CCGKCTR6,0.2742399203578019
6DTSELRV,0.2732895340088475
LU8X3G6O,0.3529405053493586
NPFDAUJY,0.10400724839962024
DR9PXCFU,0.03970447600467396
SHVZMWBV,0.24292326402839803
8TGXGZHX,0.3472426621204365
IKRSHJFW,0.391849400540662
TYKRZDCP,0.38964942502446953
9IDA3L7P,0.3591317082982841
ASOWCMDB,0.1249912110269168
KZ5J2JGC,0.4066629356734327
D5UCFKTV,0.10643966253705417
2N8FFP7W,0.05063990270928606
SA36MTFS,0.0432854818494901
8UDMURUH,0.14233072762978943
7VSQV6QN,0.11928354913852683
IFUG9NC5,0.09857396017898915
EQXDLQRG,0.28491091491137227
JAR8YY9J,0.06764292732181787
BS4TAF6M,0.09500888952681208
WQJ9SPT9,0.24780679273932935
7QHT4ON2,0.29596029349806197
FNGPQN7B,0.10971868765534393
DDOMDZRU,0.4469370619996158
QYR9HXHP,0.29977753618488656
S4NGXFXY,0.03824215541868136
NOJ2KSCC,0.37368760757677
ZD2JRUNB,0.5404828485533335
GZIPTSNN,0.05040872277736025
LCFYUVE9,0.30791802003622126
PPANVU9W,0.09046135700215059
DRPV9STB,0.2238673556333925
AFSPF3WZ,0.7275936694758114
GPXEUNND,0.28026960342167856
NSADMDSM,0.26733754783231994
CKWJU8RQ,0.4820348610421357
F7MNZSSU,0.09434692835167711
BDGVMPZY,0.4447364328843852
IA3MSRTR,0.2076509355390733
JD3WTPMG,0.22807786306918537
QT6DF6EW,0.3892955489775844
NVDEMCZ2,0.2365298201870403
9B6UTJVT,0.3098576575439141
U6QYES9J,0.05223603495075146
DZQPDSPS,0.3915167827870859
CRGXVSBF,0.11244826426959667
XIHJYS2V,0.46189662277095755
7X2MC5GZ,0.37229091958200794
ZBDVXTM5,0.09682364640869946
UUBQPBR5,0.22810803802166058
CUMZFBTD,0.3370343931719522
E7QXYSQN,0.04232518249652066
6UQAJP48,0.22589890787249042
QHWB768Y,0.11015836581032006
R6RXMXOJ,0.32590845674614427
WXQGZG5K,0.04515260116409418
GCUFKLHG,0.12707136850632014
SJX4372M,0.10226894869027073
VGEAMUZZ,0.12879463546512324
ZWDXVKDF,0.27142232495884744
WGMRCYLR,0.09408908531213316
SI43K5CY,0.1191562417258829
DSNBS2RS,0.3470565921803302
XIMZCKSR,0.3829040021010684
VEW9FXHT,0.036883491729501415
JZJHDDDJ,0.3015501157599876
4TYUR5HA,0.2566444058446452
UHCDFDRX,0.313414970934687
E5QMOFUM,0.13241162575645216
PSNVWDZH,0.10037324175902347
5IQSWONG,0.44133957135684443
CEAZEPY4,0.5677977873405439
2TNRJXRX,0.03859309310127009
BFROCARA,0.09808404802265942
GRTJMRKM,0.03820076044779848
6EDAM4EU,0.41968121058624086
NRDB58KL,0.06058218860909537
TCPJCWZR,0.06066583887150273
KG8LD2BE,0.039690522041116845
FHZ3XFDV,0.32001971150487707
NZKCSDZ4,0.3515401927471532
6DG6KJG4,0.10538229084120684
BVPKDUNU,0.44654498654358876
APR4PQ6X,0.059145901529888786
HPWS8YFG,0.14305763397749802
VRPBGTPU,0.23774777241249662
XBCSX7G7,0.05709273938604409
KEH3G8UA,0.2872604037427714
WXNAVFLT,0.09293334786848728
8J8NJ7M6,0.13659467702502345
D4UW7Y85,0.1209169698717288
SZRESXN7,0.10674440165232506
UUQSXK5T,0.1169464942448928
GPMUKOVY,0.49747358411974596
6FYOKAZ5,0.17746430061218052
ENUB4N9S,0.3442650470660474
KERBCSGE,0.6021969143600844
7HTA4C6J,0.419901338462148
4BTVMT6W,0.09897799166210058
MR3J9USD,0.3651416988287857
7S83FNQW,0.5266148664866106
MSOKLC7S,0.050502196693473236
GFMNATHU,0.048588604970537325
NG4ABA6H,0.45383640759176375
3GFHRAQY,0.2984061954457022
BCSGZZPE,0.29726279151942026
PQ9MCGZC,0.30720681630790153
K7N596CG,0.26844407798939873
8RUL6JEE,0.21823278539383018
CVOFJRMP,0.29597249255496777
B4FQX4HG,0.06028150473166436
W7HAQKDV,0.225449153852731
8C5PKJ7G,0.24688732071707853
E4GQJZSQ,0.2320421418238125
UENREGNV,0.35068280420467773
CC4LYHEW,0.4124338594769995
GDKGLTBT,0.1053615234628486
G3ER8CGX,0.1107839006611956
ZG4KT59X,0.04249205986420909
LW93KJMZ,0.2733126692842602
9AR5FBSQ,0.08218546032284192
FHLWDMRV,0.12053070749908874
EON5DCWD,0.4665225021836534
J8UXTMYV,0.29824032701792824
IXBW5HZH,0.09184164198282312
LDHQB458,0.4321512134295129
GNHTIKF3,0.10649453821984484
8NO22KTE,0.04457281881271954
SGJFSSJK,0.3203488899978304
TD8D3NDD,0.11719548619980631
8RQ27JGU,0.1837255282167924
A8GKBMBO,0.4231089715439312
ODVMNUDE,0.5055768916047273
EA5CRL7L,0.09589919117883365
6UI7RPCH,0.2533683676581052
7BJYM94L,0.11035029821250202
X3PZJF7F,0.44498644777921714
YCSSMPV7,0.4337597797079366
4EV9VXL8,0.15644277384841035
IPNJFQTY,0.08293180572298903
XPWNJRJC,0.03872826838638817
3WHNSBRB,0.3374713917640869
U245YKM8,0.093887317674003
68EFFKBB,0.7157833431280484
NEUII7AB,0.44774650615843237
F7CSLYWT,0.10652830261936348
5EOMOZHG,0.1294393118736269
6CYUTUFN,0.14031261383277926
K7YUC8LF,0.26209155068376794
LSMCXMXA,0.11500631539851695
AALPBPBP,0.23427948841881527
ZPX6VOH2,0.28522127070519465
CDBFWQGM,0.08997444763329009
JUQ76NJV,0.21160895303921454
QHE7UULR,0.10443749952545255
JRMNMZJA,0.05715547509150033
GZ4EZZFX,0.4095132962278666
9L9JFIAR,0.469881309599909
GTOE4RN4,0.1279683156048717
CUYE7ST4,0.29588696951258303
FFM6DHEA,0.1195282954453454
5XUK7XLZ,0.47089002065689783
4HTGJEEZ,0.10196492715530164
RWYBAMRG,0.31977071492372705
RQZGBGGN,0.22093479767689797
ITVSUTU9,0.3176378796247004
6UMDX7NQ,0.4627766829908736
4IVKAFYY,0.40817842094733625
ZKYOSQEU,0.4630538745938098
9JYXIDL4,0.6534193842077427
XNURWQBT,0.11016013526840882
HVNIJFQC,0.10412855876668266
CGGVBJKZ,0.602452800298917
JO9DV3NY,0.21113702539002274
EYENUQR9,0.39762490095749603
FPU4ZI8H,0.4088412064785811
2MALVTY4,0.06254533385556015
QN4REV7D,0.09568558486003143
27F5ZEQA,0.42848503526498516
MKJUE4K2,0.26275523656044836
4ECWF4DN,0.08915524378132124
KWBJAQMY,0.31394617177656964
3YAW8OEY,0.1405594407916204
ZHHFH7H9,0.11396502421497652
BO2822VM,0.1965870660000983
NQZUPVUA,0.04965027031269546
MUT2PZ7T,0.25208076669559226
2MFKPCPS,0.39482282276014724
4RLVOVMJ,0.3971676859140903
JISGN7XF,0.2616147908163872
NNOFHDAC,0.0956394398462854
ODE23CPW,0.036811154994162
ZNTYNFME,0.2770718292263569
NQM48VKU,0.1359693879483034
DGVBCYY7,0.10416967874998014
9F38NUKC,0.3527225955512162
3Z7KCIZS,0.046336562534763995
ERAX3STD,0.04976718043674438
N9TCDYYG,0.09983108957253187
R4UMWUZK,0.2477625957302437
CPERTJBJ,0.1421033761634459
4XK5BMA9,0.04604571172729014
2PKDM5B2,0.06021995106469933
SW5GTHZN,0.439485054521678
ATJAEQCJ,0.44578866327034805
NHNXBSFY,0.35532754518919163
NRGYTYZJ,0.05766507803036003
UZNABWAT,0.10977026814480728
CVP3VZN5,0.3407405429021363
JEAYZXKC,0.09801864900726792
87LFEVTZ,0.2639501876375084
N7ZEJ2CQ,0.11624019922581345
AQT3ADAP,0.20692200996010984
WC8ROKF8,0.09014284178966593
D9HWEXEV,0.21358796012327388
MMHWGZCN,0.10081964645931363
YKCAQFHU,0.09017555115381501
NDPFBA9X,0.2925881773317547
3T6C7AEA,0.40928869820773806
GZWB38J9,0.04581779815080354
OFTXYNYQ,0.11275833668614013
QYZQIXBJ,0.33024893607120465
N7PJT5HO,0.26076854102715247
JP2PNX9X,0.25182264908728996
N3FUZDIH,0.10295334060447447
UXKAVBLS,0.04557241790735709
G24JWDKS,0.04948046093295391
HQOKKQVX,0.13236112867497138
HTXFVZZG,0.23399778441924202
3TJKVA4J,0.08496232910852673
CRGS7FPX,0.07109685890833037
BTRJTMR3,0.15099958855653722
ERLPQML7,0.0425558886998443
9FDFXYAW,0.4584229961924927
MEEKFDZZ,0.09086010882085183
ZGY8ETLW,0.3690938629412291
AXVUJHT9,0.05327275055242436
35ILRW7D,0.47557066382466284
DR2U5JQX,0.19597405576549373
WHZ7CEY6,0.35449320106312854
UCPMS2KF,0.09789258915973689
HB6MJHDN,0.257699594523882
7NWFPJ2X,0.31525609832130125
4QXD6K4K,0.3657188760130278
D6H3RTAZ,0.15110807913096583
L67WSXUY,0.184874407019347
IXHVY78L,0.2857251600668988
H6KE88O6,0.35233736437104457
EAPKN7G8,0.5967456412453407
GQXJSFJE,0.3674557252890571
BVHSRABV,0.2535407163842506
DUY76GFX,0.2735994176622697
O7H9KPSD,0.2829865669455498
6EDBA5AN,0.21120343802885055
V24CAXFM,0.20426724666123613
SERPSAWP,0.04112650683463235
H47QYY5K,0.21696279267461474
5TYQNFPE,0.41791752045652175
HGDB7KMR,0.2541516781899862
DWH8Q2S3,0.33674013926140506
USNBQZAK,0.08925951024509811
I89VR4AB,0.22589203572913483
ATZVVXWJ,0.3232080254620473
HOKP6ZTS,0.21343180881666698
ZDKT2SSW,0.2556209951159733
DK5HJYQE,0.08869408525803052
ABKW7FGW,0.3707657009296626
BCSW3W7T,0.09068374645091375
6T4VNEWD,0.588179262583659
XBALBNYB,0.2431858141323894
NWMJR3W5,0.1160193590065104
Q5BJ4ULE,0.099609032974311
DOFSPEWD,0.38160382649555136
ANX8FUBJ,0.09367389230446287
KPR67SVO,0.04461048202445005
44EV7IJE,0.11992878315323165
VZEK4IOK,0.29775788770611844
CZMKWRQN,0.11789008545751539
VGQUQLXT,0.35298509539685163
MS6GASNJ,0.047901927961894845
4ENG9TKV,0.44898310085725796
UHRRWLGR,0.30581558862476893
APFSHZYP,0.11045243159540905
M7MURWXC,0.4962788695520763
3EOATQBT,0.10838814048217252
MDZG7EZX,0.11003010161106341
QZ6LSSTB,0.2364418697486416
Y7EEZYYS,0.35662057235461986
RYKLU6HL,0.10101000604176323
CWQ8OAQ8,0.25761144778312467
WSFUNE28,0.22428749456710798
9PFQKPRB,0.09677110119470142
MCLXWKBC,0.08931784088605155
NWDXDZEN,0.2720086131410295
EBLDBRDR,0.3906976082239094
CJRW5JYT,0.5357313964562097
CMMKRNUZ,0.09399579188196219
EATPTPY3,0.10218968592819352
J5AGUF6Q,0.22113061750850696
8WYO2BBG,0.487847121562063
9EPXIMZB,0.05351196299649097
UZERUG9W,0.34814417036715656
QEQ79QUC,0.2024821115351814
ZNHVE7QZ,0.3482826569771969
PU3J43GY,0.32767590750680614
HWDBXAUK,0.10046105338274233
W74BHIAD,0.28973350550641114
MGLDAPOA,0.10286249236376462
BYFCPDX5,0.3087979665009161
S2QDUDEJ,0.6044669270879478
HBYRWBWL,0.042958433662524755
8CIAWHWZ,0.07075542887691777
ZFYFFXT5,0.19921596776938424
UGIADHRB,0.3902970584393162
JDDGRBSU,0.3553656829237415
NBS2LTYW,0.2759051108796849
DBKM3FRW,0.3833131119306269
GLBHRXKB,0.09992676268614396
9WDPTNCN,0.046535043173452945
NVVVFQ9U,0.28774579380137644
6AT635HW,0.12243627434940182
HPHDI6NN,0.1044292967624931
CPNAGJ95,0.10735121486309036
FY6AFNCK,0.6307912910020017
KWQAVZOE,0.22153245721061834
HGBDE3LM,0.4467554056801094
SYKEB6EV,0.25303294637271
9BROJWWS,0.42283546256764687
CG8DGVAV,0.3193248139421933
H7MT8CNK,0.22393402520654565
GJVVWNKN,0.4333474702140236
FXWTMJDG,0.1361001035244767
OSNGFACM,0.3011639146276116
PBFT55CF,0.7039340461000235
4P8GFHSL,0.04486593272971549
9ZZ4F4XF,0.226767946935551
CN4YERMU,0.4362335276251904
8TUDLTWK,0.06853671059787983
USFZPY7Z,0.04502073653456589
VBJXREA8,0.050917656157806836
9LBNXHQ2,0.14097278696114263
PY6HCDWF,0.0962725498284407
9VJMJR6X,0.2251545422521926
4GAEJIQO,0.053831669915731566
F34SD6YQ,0.21293313844411985
HZ3BZVH6,0.15407727011759045
9WVBAWEY,0.07174676773340949
BPNYRSEH,0.10107288159688187
7OGHEHO3,0.34657274157946855
LRJZMHFT,0.10950611315794267
PCHQW72T,0.4210823183535469
BFJQGRFT,0.2752023576548397
UVJ6UYBF,0.31546801073194036
LRVO7MCH,0.13142637699222304
EAOF4EYO,0.35470275265533135
5HPCBEQQ,0.20634512507166636
8FJBKABE,0.10924175023159365
27J5UDAU,0.04319131095548693
4MAT9RSM,0.179742709218321
SBDGZSY9,0.18559315344730098
HPYN9M2Z,0.053457154116792624
G7D2BESM,0.43637263315052544
TWN7YQPN,0.11378142213164567
BJRGMNFZ,0.26648616505978406
9HFPJV3S,0.22301482539245593
6WKJAUAG,0.10590209640946606
BZUANVCU,0.3770618857688294
NYWLDSFZ,0.19619010928276195
LTW8JGAZ,0.11080407297154352
IMDQJUTW,0.29264585556649075
AVHZRCH8,0.38512986933987
LTSDWAVT,0.11115492279422014
9WVKLADB,0.48767223420347083
GXDSQJS2,0.0448787759271229
4IHXKUNA,0.3493607402237916
BTYDUQPC,0.11641667629000199
BKCNFM72,0.13514653345433122
UMVSSZ9N,0.4611137887261771
N2STVKOI,0.11889649865444327
ZZJQB3EY,0.16616325421606473
FZJK9GH7,0.198243507822764
NTIWWNVB,0.09444444007908903
NBCRWUBE,0.36560357211121786
UBPYOBYG,0.20835325900839025
K8RKMGVW,0.44053964975417903
HFTH3NC2,0.04425845037197701
759LCPDE,0.324253443124336
DYKME2AY,0.39986896319898374
VZHURNZD,0.04072152907996001
EAJJBYHU,0.3930494377882509
T97TKZNT,0.32577619562056687
IXOEQ2YD,0.39147917174038405
BWKXTBCF,0.21033777076097457
DNKPRVB3,0.3005297168147556
JQCF2PXG,0.10892278842849616
GIABLCP4,0.10337387341306671
FDIC7S35,0.409484316900128
5RTNFJEV,0.04645019242810186
OBZ4CU77,0.19477377901590584
XMVX6WEB,0.3255142200401416
MHARJGPA,0.09326832965874268
2QI5GPDU,0.47249270295196405
AE2NBAJ3,0.03927256273652529
MDLANJZG,0.04670438823263849
7TAP99MA,0.0890149975232028
A6AMKR2Z,0.3419471628547537
DX69CFXV,0.08175816578680202
HKCKEKV4,0.41821585273962836
CBNWXPJJ,0.2927823816155444
Z3SJXFCA,0.13676164297741122
RHTCABWR,0.675281393497771
ILGMVREG,0.2173042109866341
BZK32SSP,0.1090172984944678
25RR4UGE,0.12618482278988152
9ZQFVNWY,0.2724000366612815
FFSTFCAA,0.06159991085956289
MBEDAX9Z,0.2027403020639755
IYERPTUY,0.14226718123481108
SBNMNBJE,0.0433677707759402
CPWDDHBP,0.4332770662767283
EN5EXSVB,0.04735652957691801
EFT7687S,0.22187379566332316
DUPIVFIW,0.11343149078435695
HTVBHNFH,0.09708856234585007
GFTV6AXH,0.1114040445500811
NTNK2ZYN,0.19884638785928632
NZ2MDLPM,0.3109725019419409
UU4ECFQ5,0.1245129928932315
FFWGNGVJ,0.10000211676567822
JDQIBLRI,0.09751641655557623
ZAWUVVWA,0.12238482004926275
FC24V4XD,0.39545397272486504
EKTZZYA2,0.2351106217254404
RVRMHDD8,0.0893718624066914
3RASGR5Y,0.1740485560484072
QRBESHHG,0.10216516016313382
MXYLFHSV,0.26676317649924236
TY85POPR,0.057766150187180274
BHXO9INE,0.10827841697988778
S2RKLYZH,0.2442577999677741
98GUQS9R,0.4541956412799066
6VD8FK4Y,0.10255758249219254
FMUHBZHQ,0.11773568951334382
IHQY3US8,0.3867646121873474
VDSNW6DR,0.3955056497241009
JF8E8TCY,0.09630929144146522
EKVBDN5B,0.3415255485167159
LJOYHFHT,0.23081932106017433
8WBDXKKG,0.4403550801705201
LNAASJ6O,0.12389897607621472
HGTW39J8,0.1741801686927773
AMYH3YSJ,0.1354809279818149
QZRPEWE6,0.1092106176113454
9RBSJHBJ,0.2662324365743351
EFZ3ADG9,0.10934743844902693
CMQX6K9J,0.347899826040993
DBVXEJCR,0.09820754911209
PLYKWBFR,0.13074979634044834
7QNURUDE,0.2679248153094589
M8TD2YPV,0.27794292689530914
JVJZVKUJ,0.3842143069651699
XVUVCSM8,0.4269060794017375
C9CMNJEH,0.30923863923646794
IQLV6HTY,0.11727442918680696
ELG7YZUM,0.09912920077274333
PU9KWVOH,0.524996344249283
HAYJGRRV,0.09604969771828256
KBKUHSLA,0.318023627932473
USL6KBDY,0.05698172615797756
ZGLCSKTI,0.2520132865514102
9JQWNRGA,0.15561538896567667
EBVUVT88,0.10113393718497796
9ZU5GNSK,0.28122051405791215
EC7NIRSV,0.11599678383273233
JJ23TDTX,0.43159522891572294
IZWY5RYD,0.1314007294858737
TSYCNH93,0.11326889927521025
QSY6Q77W,0.33757129300919897
TOBSGQ3J,0.33922264702110116
FKGE6YRE,0.5448723876305244
MGAYPPJE,0.087810899855779
IJRFUH6V,0.39254153005504644
KX9Y3LCV,0.109152315470802
2ZDDJYHE,0.36735639307286333
NBMLMYQE,0.05691600449346618
E8XWCECR,0.15373456857238807
5FP4HKBU,0.15468911170718133
FUKFFD3F,0.25745926326704394
8BDSMQUY,0.054907826162782426
39T7KUFC,0.22288155768807294
HZSPWI2U,0.4556898144085372
LEJJKOWC,0.09885816871872817
DR5F2HVS,0.26261552137790034
BJA5TRWJ,0.25129881056004116
NCVH9WFE,0.39532791776938736
ME3XYUC5,0.4538634869848088
VLCHSDHG,0.17974973304127886
59CV3HQQ,0.4110354127093176
JTAEBBQM,0.05325255803002362
OBHDYLE2,0.36887470713908577
EUEGA65T,0.09100529024283763
MO9XWHWE,0.14813877907476447
K3JSVGHE,0.10650709023039914
JFHAQZQM,0.19990815637422651
22IQJE4I,0.3708437896959025
F57YH86H,0.3385601023397065
BPNYWIPI,0.10841312460890389
FJB78783,0.3260989881007275
DIVE6ZUL,0.4665929190439304
YACVPC9M,0.39756990130616826
A3FM9UVE,0.10974908384221087
9NE6ZC2Q,0.30081075871060814
4NHTDBJN,0.35157309374156714
3FH863BT,0.0407145054904439
3UBBVIGN,0.40424614661738517
NNP9TLV2,0.3089756899748176
SA7VUUTE,0.04774830843035602
ROG7ONJG,0.26385643425170147
ICEBXJHF,0.12386528645795129
HFTYHFAZ,0.2338415784743987
EC5IQBEK,0.11881493615857579
VQPXGNJV,0.04561937892905882
BNE8WOYV,0.2752457996233317
MKEXSYJN,0.240606529233465
B2MY2KQE,0.14330063748310257
GZVND3WE,0.5437863426593602
JZ8ASRBZ,0.6059538583966375
UMQWVVHH,0.3381295668230407
MDGISGP7,0.05050614103242639
JMVHKVGP,0.05078094230422378
G5GPWASE,0.49119224234294473
A9H3PMBD,0.10489365434909022
DKEMLQCU,0.25286172403541957
VVPNRFRF,0.45267135686229365
AVIBMJNL,0.2899941741847523
3FNEIWTQ,0.0953589994326846
WMQIVFIH,0.24393891566072332
GUSEEXX5,0.7096198801925926
HZBZ7QMH,0.0978742687957973
KMTZWEXS,0.04285179043341456
62AXBXBL,0.12403867498762053
FW6GESXM,0.0828162502249396
A67RATVB,0.1017573480680118
HUWJHKEG,0.09724766334919262
KCHF33KH,0.33882551562498137
CJUKTB4B,0.1788104335281979
FA8NWHGK,0.20125462026993468
6UZE4NSH,0.3293309206397828
4UUZBMXW,0.13398361065868447
QMRXRYDB,0.044730951303727104
M3A5BVAC,0.48664550457111105
II63YKTB,0.2904645515759577
4OYB27TY,0.24486456191515218
IEN9X6H8,0.07272183875802246
U9VVATUM,0.34752697261279
SFOYCMRR,0.22746316172893366
O7WYJHA5,0.2628040494666283
STEKRYHT,0.03965811720823189
QSX9J6OF,0.49482559607686577
EVT46GYN,0.04415175029311501
IQHUPR8Z,0.1624234874858232
98WUTF8M,0.04748930227412915
5JUSHPUM,0.1289628867357491
9FMK8FZU,0.09750296420852643
WPWW4JUN,0.1710522574300167
8QUXAAHS,0.14834483961416178
EU8RGIP7,0.17289308793620553
BFT7ZJQO,0.10874097629244417
4EQAO8W3,0.35498322243989294
F3RWQSVQ,0.3663164283519701
FUA3S84W,0.11206406338057692
G9WITTNH,0.2424822397981774
TE4CM6N8,0.7175813921780572
L93TY7Q6,0.044294634687946116
MK46HOFS,0.2518843764029295
NSUSAJ7C,0.04428285163796019
ZQXJP6PH,0.3865965678999082
YX6PNVKN,0.10915902797728459
7V7IJDSU,0.531314995721532
BSDHE7F2,0.29481244964946174
DV5EXZEZ,0.31288706750864437
VDKS85PW,0.5107567395554052
4W48SFHV,0.4520112068005351
ANGVCUXZ,0.117023726351339
IOST7D8C,0.4453497439169518
HAQAECZX,0.047150106879646846
GAB49KQU,0.4542578455894626
GEBCXWCU,0.21448636247645833
JPT2DAGQ,0.47642093475550334
RXYEGKFP,0.399382452729568
4R6HCRNW,0.09443349380283583
MWRTSE9B,0.20325416713821792
JAC7FJCA,0.4625623529810032
5DCT43QX,0.04173087960784228
GFZMAKDD,0.09978943165092026
8WVWSZNF,0.26389779246134676
