ID,Is_Lead
KKBNELBF,0.06459282960388242
HXQGBDGY,0.04488597829938037
28HDZICG,0.5915022393642269
GHBPKPJC,0.06432678411425166
FDWZFSSC,0.19198013699376834
FWTIWZF3,0.06417946625840866
JYMHVPMY,0.09972616740610164
AHUDO2T6,0.24634832184435956
ACDHABS3,0.2853433759237073
5NTYJJDV,0.22263021879074896
2M4VPY4V,0.29566674434548307
KAHP9XLF,0.2605392842097579
YRLEWZFQ,0.3447711554174737
JZWVLXHJ,0.14851007342405095
JZZSXUKT,0.28218964828609683
93RURE2J,0.42417836734882686
4RNB6FDV,0.6592018091516133
27E7HMMG,0.0796901775311664
2QEFQQWN,0.06959334191077639
DDTCD2XI,0.256146348758574
VGVEYSEG,0.34616898163196563
WCXVE7RK,0.13482628475606626
RTN4R3UE,0.041365229307794196
K2PVS4RB,0.05158283433156854
Q36J686Z,0.24290847289002912
NWKHMEOF,0.39062209714855745
PVJYQQGT,0.3013142120738809
GPUMRNWC,0.06500548044143355
LXHCDSVH,0.4062823574832105
BNIUPSVK,0.3423552090782468
FW3QI3WW,0.19701578189053273
IEEUGXMY,0.06119882124146095
FVVXDLBO,0.0732247435908039
UC2JJB6Y,0.19029173037493324
3WPAHP52,0.5349638389398852
HDTCJJOE,0.5348389267122499
UCSB9GKK,0.22451774139318278
HANBFYTH,0.10927439579016324
FLUU2HNV,0.07107380535824456
64PIYWDJ,0.18543057050978357
9AHNH8ZX,0.2586494365771382
KLHUI2SE,0.2669939896316467
YRHYUJFW,0.5055451107857046
G5RWWH7F,0.16994490092647918
SCBT9BAX,0.03066074682014526
UGZGLVNB,0.2947423014913904
2RRNUFBV,0.5059590897358048
B6O59TEY,0.4041311850099471
CYHRRYH6,0.11143641092309423
GGYZVHWU,0.2403612423946387
K6AM97RN,0.2598141677201723
ATM5JQYM,0.17207191997143428
7GYZSGWA,0.0631554045972759
DFWUDQCR,0.17024404225759635
E2Z98CR3,0.11041010953283036
GD9KTSLY,0.07223249089110366
2AMRA4OD,0.1050227131211193
CFHZ3ZE6,0.4531856629621422
BOMLVM5K,0.08170649376678361
OBBEGBSY,0.4531544566720445
FJEHOK8W,0.04660733755729837
3GMAEVPJ,0.10694727403431774
WAVDLUTH,0.07757493650409925
6EN8GZX6,0.3057129869054187
VXGA3GKB,0.37030232923901935
U4MZ3U8C,0.5131756880881275
GU4RDP8S,0.2643038917333566
N3TPNHCD,0.10404804361666813
JRRHWQC8,0.6354286376829783
NZ5GBHZK,0.1322508604387932
LCUC2LAJ,0.3001736613256798
DJDSU9D2,0.95392359684202
647K6DBR,0.1452313746051348
7NFXVESK,0.23645090535848964
EWUWF25N,0.06450358662351252
7QKYPLA8,0.21623374872355153
XQVXWBNO,0.06342255804050984
CNWH4MVA,0.07906443673610927
AFJUJFQD,0.22568318759816156
QKMFDX9H,0.3957672004942334
YYMB5QBY,0.18855625785526242
IRY3SEX7,0.2713288433086889
CUAUZJH8,0.41853710409977496
JYFUYQF5,0.2673946133103762
I4NYEDFE,0.7385706040012945
M3RSPRGQ,0.3503649165250409
JIL3KWQN,0.25841414035164967
X4B5ZBWU,0.12359009769052416
AHYTHHSE,0.0631086901949555
E7EHQEQK,0.38079276803242207
FAMHAVN3,0.38334397908375023
CCGKCTR6,0.1874231009169357
6DTSELRV,0.1585462566315599
LU8X3G6O,0.4938011080206159
NPFDAUJY,0.06371029843910392
DR9PXCFU,0.031157566936503404
SHVZMWBV,0.34690609259918115
8TGXGZHX,0.4693072913784079
IKRSHJFW,0.3577341167781921
TYKRZDCP,0.4608734231253805
9IDA3L7P,0.18172291964120185
ASOWCMDB,0.11927924194504469
KZ5J2JGC,0.3685942173038917
D5UCFKTV,0.06803958896200077
2N8FFP7W,0.05968918793844362
SA36MTFS,0.05847889660339742
8UDMURUH,0.11811128307484156
7VSQV6QN,0.361384312521611
IFUG9NC5,0.06942980678763677
EQXDLQRG,0.2068396357114952
JAR8YY9J,0.07655731411570373
BS4TAF6M,0.06682455618253517
WQJ9SPT9,0.17079178775471104
7QHT4ON2,0.1281448194504176
FNGPQN7B,0.27998949895062114
DDOMDZRU,0.6312600755642974
QYR9HXHP,0.2726175659580764
S4NGXFXY,0.02737421714554588
NOJ2KSCC,0.3608869004547313
ZD2JRUNB,0.4603632411035599
GZIPTSNN,0.04655225227892074
LCFYUVE9,0.5567550324514302
PPANVU9W,0.06197168954506486
DRPV9STB,0.22499092481630042
AFSPF3WZ,0.9962851626530219
GPXEUNND,0.2045699877936271
NSADMDSM,0.13638002449727601
CKWJU8RQ,0.5551026483454311
F7MNZSSU,0.06306659422843
BDGVMPZY,0.5568155653167204
IA3MSRTR,0.2737067064148778
JD3WTPMG,0.30341767154587096
QT6DF6EW,0.37561698384864156
NVDEMCZ2,0.1875453110364861
9B6UTJVT,0.2033580517480172
U6QYES9J,0.041104004114595236
DZQPDSPS,0.3063196005222
CRGXVSBF,0.07119384623002346
XIHJYS2V,0.6381060162383712
7X2MC5GZ,0.33258407962122055
ZBDVXTM5,0.06199460830186105
UUBQPBR5,0.15622970479862797
CUMZFBTD,0.18858488473604296
E7QXYSQN,0.035725495219262014
6UQAJP48,0.2505147527512638
QHWB768Y,0.07201915001752411
R6RXMXOJ,0.18702243694285953
WXQGZG5K,0.040559090941056634
GCUFKLHG,0.08709608199293599
SJX4372M,0.06154312503979041
VGEAMUZZ,0.09404244519933017
ZWDXVKDF,0.22248673118485732
WGMRCYLR,0.07269389396704305
SI43K5CY,0.1003260761046592
DSNBS2RS,0.38884366008621624
XIMZCKSR,0.3568076813204584
VEW9FXHT,0.026912156245914063
JZJHDDDJ,0.38577499862513165
4TYUR5HA,0.43948731641505906
UHCDFDRX,0.16292200890477512
E5QMOFUM,0.0939469068562376
PSNVWDZH,0.07544089867254922
5IQSWONG,0.23984487418754108
CEAZEPY4,0.9971802869376951
2TNRJXRX,0.03224743643175707
BFROCARA,0.0469616148541742
GRTJMRKM,0.022908930459920044
6EDAM4EU,0.29693335116807706
NRDB58KL,0.07289386236360157
TCPJCWZR,0.03868782103258297
KG8LD2BE,0.0435284467266752
FHZ3XFDV,0.32524066331466456
NZKCSDZ4,0.38537326839365915
6DG6KJG4,0.06976883131711294
BVPKDUNU,0.2003450907005279
APR4PQ6X,0.05225642067467232
HPWS8YFG,0.11840653133407936
VRPBGTPU,0.1947492509907154
XBCSX7G7,0.05298238315198054
KEH3G8UA,0.4442427896435946
WXNAVFLT,0.0553965352316848
8J8NJ7M6,0.11134238811979683
D4UW7Y85,0.0860645093092167
SZRESXN7,0.06491424354262368
UUQSXK5T,0.09479877215534532
GPMUKOVY,0.3629352327416197
6FYOKAZ5,0.15240693295801983
ENUB4N9S,0.42619862114200613
KERBCSGE,0.9976282490962657
7HTA4C6J,0.3840481548329481
4BTVMT6W,0.06013415687003061
MR3J9USD,0.49336119745187057
7S83FNQW,0.704933974373799
MSOKLC7S,0.03942152069309685
GFMNATHU,0.044081113396226945
NG4ABA6H,0.9733154764214509
3GFHRAQY,0.24920151117362377
BCSGZZPE,0.3360528372079546
PQ9MCGZC,0.222069586872472
K7N596CG,0.15087079887280028
8RUL6JEE,0.20185978544236988
CVOFJRMP,0.13831103846535042
B4FQX4HG,0.054827269194573154
W7HAQKDV,0.20693560809946668
8C5PKJ7G,0.12041040473612716
E4GQJZSQ,0.0812655601687452
UENREGNV,0.2918649451700685
CC4LYHEW,0.3991665465055926
GDKGLTBT,0.1634751909651492
G3ER8CGX,0.07801272227478333
ZG4KT59X,0.04326947753256915
LW93KJMZ,0.48395393760586314
9AR5FBSQ,0.4358686027784668
FHLWDMRV,0.09214011685710276
EON5DCWD,0.9763064148141828
J8UXTMYV,0.24631344102223676
IXBW5HZH,0.06695680992471474
LDHQB458,0.17383744773591697
GNHTIKF3,0.06540942544288986
8NO22KTE,0.031020262878908772
SGJFSSJK,0.44385312797622695
TD8D3NDD,0.07613871374045073
8RQ27JGU,0.40556895149896255
A8GKBMBO,0.32647048461496886
ODVMNUDE,0.5139610629197463
EA5CRL7L,0.06210239511701537
6UI7RPCH,0.31771725581729937
7BJYM94L,0.07186967113447366
X3PZJF7F,0.46866998969619245
YCSSMPV7,0.4898753470450635
4EV9VXL8,0.4343136344228815
IPNJFQTY,0.23802536853564646
XPWNJRJC,0.039087545388350145
3WHNSBRB,0.40761246341032226
U245YKM8,0.04655204947583113
68EFFKBB,0.8473133115508856
NEUII7AB,0.9963795811558901
F7CSLYWT,0.06951819304732343
5EOMOZHG,0.39361558081812187
6CYUTUFN,0.29005693272005406
K7YUC8LF,0.254016596269649
LSMCXMXA,0.0674515004864404
AALPBPBP,0.10471053649424558
ZPX6VOH2,0.20158116287803485
CDBFWQGM,0.3102142288161059
JUQ76NJV,0.32793662697152404
QHE7UULR,0.056452956518524326
JRMNMZJA,0.06500680791038863
GZ4EZZFX,0.3658838086174474
9L9JFIAR,0.6133107566824537
GTOE4RN4,0.15763623486076236
CUYE7ST4,0.31502891348027173
FFM6DHEA,0.4928070345176071
5XUK7XLZ,0.4637647916513505
4HTGJEEZ,0.061592977297262416
RWYBAMRG,0.1210025515267058
RQZGBGGN,0.400689062299672
ITVSUTU9,0.47494054238944033
6UMDX7NQ,0.4060284444232589
4IVKAFYY,0.5448961166577473
ZKYOSQEU,0.5087810906878844
9JYXIDL4,0.9873435417380277
XNURWQBT,0.06800376504246168
HVNIJFQC,0.06536716042877223
CGGVBJKZ,0.9897355786231908
JO9DV3NY,0.41130347873070594
EYENUQR9,0.33549673866668345
FPU4ZI8H,0.22837691806887758
2MALVTY4,0.07090134603201578
QN4REV7D,0.05793691369716927
27F5ZEQA,0.35804061819264094
MKJUE4K2,0.22908945792793997
4ECWF4DN,0.05761516287843105
KWBJAQMY,0.08679749884567929
3YAW8OEY,0.09880484468871019
ZHHFH7H9,0.06293326492393296
BO2822VM,0.12175349854007343
NQZUPVUA,0.04933698788970289
MUT2PZ7T,0.4015248975309239
2MFKPCPS,0.3753436556722085
4RLVOVMJ,0.6211870166101222
JISGN7XF,0.138429760987461
NNOFHDAC,0.06434730390822255
ODE23CPW,0.02595068704112998
ZNTYNFME,0.2425910580655148
NQM48VKU,0.10951853384285942
DGVBCYY7,0.06193359342775871
9F38NUKC,0.3748792094120015
3Z7KCIZS,0.03629000147983175
ERAX3STD,0.08858546302446109
N9TCDYYG,0.04823437295090922
R4UMWUZK,0.22214243194905006
CPERTJBJ,0.10009861636663826
4XK5BMA9,0.048117536601121606
2PKDM5B2,0.04485442739658276
SW5GTHZN,0.393660095009814
ATJAEQCJ,0.3347176919714284
NHNXBSFY,0.3579023324443153
NRGYTYZJ,0.05211299158183342
UZNABWAT,0.06604838951320276
CVP3VZN5,0.17813857252101772
JEAYZXKC,0.07883091638995977
87LFEVTZ,0.28530993678099204
N7ZEJ2CQ,0.07613219471204415
AQT3ADAP,0.1635094186107765
WC8ROKF8,0.06734570600401091
D9HWEXEV,0.47178051855869735
MMHWGZCN,0.07599820307080973
YKCAQFHU,0.25078446791183334
NDPFBA9X,0.37764510278888164
3T6C7AEA,0.3887809629284602
GZWB38J9,0.03902110612914147
OFTXYNYQ,0.07496429395075445
QYZQIXBJ,0.4463880963865592
N7PJT5HO,0.12497594810609129
JP2PNX9X,0.19014879305211368
N3FUZDIH,0.07081075692495824
UXKAVBLS,0.03348029858295094
G24JWDKS,0.06402442827532476
HQOKKQVX,0.1538333203851529
HTXFVZZG,0.15200326704671496
3TJKVA4J,0.05467167469903373
CRGS7FPX,0.1515879394948833
BTRJTMR3,0.09781441807511754
ERLPQML7,0.030692702596715818
9FDFXYAW,0.5012514894930709
MEEKFDZZ,0.06050630610135739
ZGY8ETLW,0.42435687491040075
AXVUJHT9,0.043777755912994674
35ILRW7D,0.5231322909877169
DR2U5JQX,0.45274953592899386
WHZ7CEY6,0.5028217225744893
UCPMS2KF,0.06931742942211276
HB6MJHDN,0.2810746298480575
7NWFPJ2X,0.2454995066465356
4QXD6K4K,0.41434925718272514
D6H3RTAZ,0.11860316570556391
L67WSXUY,0.47169760549146983
IXHVY78L,0.1825436759268978
H6KE88O6,0.2688850004887134
EAPKN7G8,0.997066604639684
GQXJSFJE,0.3339483478674877
BVHSRABV,0.15962240977559447
DUY76GFX,0.3574708355612337
O7H9KPSD,0.4191331431260901
6EDBA5AN,0.25013153066622296
V24CAXFM,0.19014392990895088
SERPSAWP,0.0338127179591019
H47QYY5K,0.18929336627143556
5TYQNFPE,0.3514066373280387
HGDB7KMR,0.5303523438315646
DWH8Q2S3,0.475000920349396
USNBQZAK,0.0442768823957787
I89VR4AB,0.191045888017513
ATZVVXWJ,0.5144496613535126
HOKP6ZTS,0.16586369574689627
ZDKT2SSW,0.19037353055255254
DK5HJYQE,0.1641742975377931
ABKW7FGW,0.3648661877685305
BCSW3W7T,0.062138043309375
6T4VNEWD,0.6365514902069769
XBALBNYB,0.3123691187518617
NWMJR3W5,0.05952648030468927
Q5BJ4ULE,0.07964290741027184
DOFSPEWD,0.4176735934059319
ANX8FUBJ,0.06086112947172187
KPR67SVO,0.040740947441599194
44EV7IJE,0.055822828523132126
VZEK4IOK,0.4708685148999623
CZMKWRQN,0.06945533974561804
VGQUQLXT,0.15226004690203215
MS6GASNJ,0.09934099311598121
4ENG9TKV,0.2264433354665447
UHRRWLGR,0.11674016022504811
APFSHZYP,0.07178758527777217
M7MURWXC,0.4705556101888254
3EOATQBT,0.06698149625567235
MDZG7EZX,0.07202005457805723
QZ6LSSTB,0.16997903501810063
Y7EEZYYS,0.6290085606946727
RYKLU6HL,0.07394598881904778
CWQ8OAQ8,0.11323217403613257
WSFUNE28,0.4173445837716576
9PFQKPRB,0.06385347415398752
MCLXWKBC,0.051991217469388985
NWDXDZEN,0.280557813081137
EBLDBRDR,0.2631535277153982
CJRW5JYT,0.24168116518800944
CMMKRNUZ,0.4634457849349108
EATPTPY3,0.07414842863328033
J5AGUF6Q,0.2293909340520584
8WYO2BBG,0.3373750853044324
9EPXIMZB,0.08049669472313122
UZERUG9W,0.18736400094764474
QEQ79QUC,0.17711852775188577
ZNHVE7QZ,0.3004679383971399
PU3J43GY,0.24097902042165004
HWDBXAUK,0.05741090971036233
W74BHIAD,0.16042831118957152
MGLDAPOA,0.05854915995753091
BYFCPDX5,0.27034644421811127
S2QDUDEJ,0.988977272353804
HBYRWBWL,0.027012195234627483
8CIAWHWZ,0.1941682357054246
ZFYFFXT5,0.2670961172396074
UGIADHRB,0.38893452794678013
JDDGRBSU,0.23406815773745962
NBS2LTYW,0.34064592850458447
DBKM3FRW,0.5027173120227352
GLBHRXKB,0.06972512623642106
9WDPTNCN,0.03184267172644394
NVVVFQ9U,0.19589121660402173
6AT635HW,0.09315184522150309
HPHDI6NN,0.07167600761754998
CPNAGJ95,0.0631553759551969
FY6AFNCK,0.9936590893930455
KWQAVZOE,0.4963592773130337
HGBDE3LM,0.4750572490583982
SYKEB6EV,0.16099417064142238
9BROJWWS,0.40770145860272416
CG8DGVAV,0.4977659376877511
H7MT8CNK,0.15683925447943128
GJVVWNKN,0.29859631504175116
FXWTMJDG,0.10505772882221906
OSNGFACM,0.2008843463891421
PBFT55CF,0.9830113523334736
4P8GFHSL,0.04817341975569639
9ZZ4F4XF,0.3987833560478579
CN4YERMU,0.27867642277929494
8TUDLTWK,0.15586191626008367
USFZPY7Z,0.04049927939979236
VBJXREA8,0.04215345821185809
9LBNXHQ2,0.15592017229001587
PY6HCDWF,0.059910521355810105
9VJMJR6X,0.18947882806902314
4GAEJIQO,0.06448843206705548
F34SD6YQ,0.1640519342792207
HZ3BZVH6,0.15022952234726952
9WVBAWEY,0.2686105761887074
BPNYRSEH,0.056866467051866036
7OGHEHO3,0.1701364869216757
LRJZMHFT,0.06770404209323448
PCHQW72T,0.4630880699907234
BFJQGRFT,0.4156372488341972
UVJ6UYBF,0.25822542907020674
LRVO7MCH,0.21786407191127719
EAOF4EYO,0.32929151470753115
5HPCBEQQ,0.20009884469311534
8FJBKABE,0.0655657731590244
27J5UDAU,0.04722002119712331
4MAT9RSM,0.5595208119214965
SBDGZSY9,0.2164314445879929
HPYN9M2Z,0.1247417181880249
G7D2BESM,0.2973473278769512
TWN7YQPN,0.0876336346000536
BJRGMNFZ,0.19182458269618327
9HFPJV3S,0.17526992082815604
6WKJAUAG,0.06087031433083269
BZUANVCU,0.5243125919479444
NYWLDSFZ,0.5649288667143243
LTW8JGAZ,0.06692441858690733
IMDQJUTW,0.1830184332519652
AVHZRCH8,0.52565635634107
LTSDWAVT,0.06078215165569795
9WVKLADB,0.4633860359300812
GXDSQJS2,0.04817765861805539
4IHXKUNA,0.3400028767122536
BTYDUQPC,0.08080042702140519
BKCNFM72,0.11270289292251408
UMVSSZ9N,0.18469569075779052
N2STVKOI,0.0735326511894599
ZZJQB3EY,0.5245240584564763
FZJK9GH7,0.2192230424339077
NTIWWNVB,0.050614411760045566
NBCRWUBE,0.4084478206814104
UBPYOBYG,0.4761144695558601
K8RKMGVW,0.717313686991408
HFTH3NC2,0.04526797064235882
759LCPDE,0.15792226981359103
DYKME2AY,0.42257811793781463
VZHURNZD,0.03128046853834646
EAJJBYHU,0.3248666167578055
T97TKZNT,0.47299583657641575
IXOEQ2YD,0.9714098397402219
BWKXTBCF,0.16625221426576936
DNKPRVB3,0.268733588851456
JQCF2PXG,0.06666014065295399
GIABLCP4,0.07284425965779535
FDIC7S35,0.5994962300249339
5RTNFJEV,0.034490500449419745
OBZ4CU77,0.1726353778870807
XMVX6WEB,0.1286790176067007
MHARJGPA,0.06557815596226403
2QI5GPDU,0.5011778189054489
AE2NBAJ3,0.023672964364232888
MDLANJZG,0.0319363203675791
7TAP99MA,0.22386944291343316
A6AMKR2Z,0.22979636847655147
DX69CFXV,0.15727417040863798
HKCKEKV4,0.5445954571809574
CBNWXPJJ,0.30758817659482296
Z3SJXFCA,0.08582210396076431
RHTCABWR,0.9178089454738563
ILGMVREG,0.23301376253814374
BZK32SSP,0.06311624869048231
25RR4UGE,0.07175338601354683
9ZQFVNWY,0.28876090111148184
FFSTFCAA,0.067400435072814
MBEDAX9Z,0.41153528486186014
IYERPTUY,0.10077712042939527
SBNMNBJE,0.026189333734527087
CPWDDHBP,0.3804846426382327
EN5EXSVB,0.04368133365513905
EFT7687S,0.1963231349242338
DUPIVFIW,0.06405498074791562
HTVBHNFH,0.08764189042629886
GFTV6AXH,0.06900021287763972
NTNK2ZYN,0.1417081498075158
NZ2MDLPM,0.3786525879977625
UU4ECFQ5,0.08580218957772327
FFWGNGVJ,0.06416278744297428
JDQIBLRI,0.06484387047399172
ZAWUVVWA,0.0850110687731604
FC24V4XD,0.3948352701896461
EKTZZYA2,0.4024900982452798
RVRMHDD8,0.05111804380047705
3RASGR5Y,0.16380731613876168
QRBESHHG,0.05608774106246721
MXYLFHSV,0.21041631884295378
TY85POPR,0.09781896973542685
BHXO9INE,0.0655560449382606
S2RKLYZH,0.49105257743068964
98GUQS9R,0.4861723754289391
6VD8FK4Y,0.0577508130742991
FMUHBZHQ,0.07214994837716926
IHQY3US8,0.21946302156959546
VDSNW6DR,0.26652884080352757
JF8E8TCY,0.18633402205291788
EKVBDN5B,0.13518835944119595
LJOYHFHT,0.23427816663173356
8WBDXKKG,0.44498366643973414
LNAASJ6O,0.1038374412546677
HGTW39J8,0.23781452227681868
AMYH3YSJ,0.10241569884701544
QZRPEWE6,0.072406292060901
9RBSJHBJ,0.250950158818518
EFZ3ADG9,0.07928017651614606
CMQX6K9J,0.16014862516579909
DBVXEJCR,0.07486655984556093
PLYKWBFR,0.07006650519593274
7QNURUDE,0.1313890865320844
M8TD2YPV,0.2673118803450863
JVJZVKUJ,0.34840521276951497
XVUVCSM8,0.5082077346003525
C9CMNJEH,0.187665414828626
IQLV6HTY,0.09151084950221011
ELG7YZUM,0.06374237980928239
PU9KWVOH,0.5168704764320513
HAYJGRRV,0.07545511836010223
KBKUHSLA,0.1963861252087195
USL6KBDY,0.056946563019502815
ZGLCSKTI,0.20460998203958064
9JQWNRGA,0.12360487849496175
EBVUVT88,0.054638600030839694
9ZU5GNSK,0.18202026868941348
EC7NIRSV,0.07157343862886503
JJ23TDTX,0.2744605385871046
IZWY5RYD,0.10392736752556322
TSYCNH93,0.06704827195223542
QSY6Q77W,0.5069456933211332
TOBSGQ3J,0.21732016508308546
FKGE6YRE,0.4426176454480954
MGAYPPJE,0.06367374416872838
IJRFUH6V,0.3757503385120144
KX9Y3LCV,0.06816187698504492
2ZDDJYHE,0.382061615863981
NBMLMYQE,0.1319336499057491
E8XWCECR,0.21951494742817104
5FP4HKBU,0.12101898558371234
FUKFFD3F,0.276469811669655
8BDSMQUY,0.04550748476065439
39T7KUFC,0.12822798850554243
HZSPWI2U,0.49090661561143206
LEJJKOWC,0.062056617308984256
DR5F2HVS,0.13098739086581468
BJA5TRWJ,0.3683689891161591
NCVH9WFE,0.3868977620671206
ME3XYUC5,0.2271334654656956
VLCHSDHG,0.2487316274525886
59CV3HQQ,0.14194300911988175
JTAEBBQM,0.06739914425250751
OBHDYLE2,0.3721247122487403
EUEGA65T,0.07251427437293881
MO9XWHWE,0.1475963141790802
K3JSVGHE,0.06535846394367287
JFHAQZQM,0.17465210154016528
22IQJE4I,0.29896185962695826
F57YH86H,0.13233069250862284
BPNYWIPI,0.06786964099647136
FJB78783,0.20403504382033097
DIVE6ZUL,0.2768215330960708
YACVPC9M,0.625913302946709
A3FM9UVE,0.0750403108921051
9NE6ZC2Q,0.2316021842344179
4NHTDBJN,0.205529832163359
3FH863BT,0.02835687187475828
3UBBVIGN,0.35018753702220895
NNP9TLV2,0.36466827809332303
SA7VUUTE,0.04069570964825579
ROG7ONJG,0.47274330607243575
ICEBXJHF,0.09648341570286173
HFTYHFAZ,0.15104016561112002
EC5IQBEK,0.07698220053669454
VQPXGNJV,0.045012245269115216
BNE8WOYV,0.12976934375517973
MKEXSYJN,0.11190734281861349
B2MY2KQE,0.12738757875478648
GZVND3WE,0.4232845066876067
JZ8ASRBZ,0.9800630032469521
UMQWVVHH,0.2561201457022622
MDGISGP7,0.05537580527617034
JMVHKVGP,0.07030780597846055
G5GPWASE,0.4823508064009628
A9H3PMBD,0.07548952953138187
DKEMLQCU,0.16043847221314245
VVPNRFRF,0.7265739274132773
AVIBMJNL,0.2169715679927828
3FNEIWTQ,0.058800621987315185
WMQIVFIH,0.24194597336547288
GUSEEXX5,0.28255188857022834
HZBZ7QMH,0.0785790702057109
KMTZWEXS,0.03509210755701842
62AXBXBL,0.11053112213079846
FW6GESXM,0.14242219730956276
A67RATVB,0.07376038944716458
HUWJHKEG,0.06517265778592765
KCHF33KH,0.6177137508869254
CJUKTB4B,0.2550770965501762
FA8NWHGK,0.18595340632975316
6UZE4NSH,0.5126232588382987
4UUZBMXW,0.15692848496868408
QMRXRYDB,0.03530057904648226
M3A5BVAC,0.9669518253088397
II63YKTB,0.20815658762313008
4OYB27TY,0.2287392481204491
IEN9X6H8,0.08080819956962605
U9VVATUM,0.5012919773429861
SFOYCMRR,0.6135087893732055
O7WYJHA5,0.2943383587697361
STEKRYHT,0.027948322125055217
QSX9J6OF,0.2631786095670136
EVT46GYN,0.03430495962577375
IQHUPR8Z,0.20790246093352585
98WUTF8M,0.03211752738526048
5JUSHPUM,0.07209393214108119
9FMK8FZU,0.06298502523402542
WPWW4JUN,0.5640114906032182
8QUXAAHS,0.11076215510347422
EU8RGIP7,0.2962160139708116
BFT7ZJQO,0.06542973023731982
4EQAO8W3,0.5009003728128532
F3RWQSVQ,0.19961314615273212
FUA3S84W,0.09899928684681826
G9WITTNH,0.13111080348127904
TE4CM6N8,0.9962797756003363
L93TY7Q6,0.046539643996445425
MK46HOFS,0.25295307984663096
NSUSAJ7C,0.031643670448199525
ZQXJP6PH,0.35697914542343256
YX6PNVKN,0.0722128486018127
7V7IJDSU,0.23357929220814752
BSDHE7F2,0.32778679142503436
DV5EXZEZ,0.2814110680833525
VDKS85PW,0.37316281295169773
4W48SFHV,0.4729312391462694
ANGVCUXZ,0.06355474170963749
IOST7D8C,0.6332117808568066
HAQAECZX,0.032269038092424124
GAB49KQU,0.28920403054541277
GEBCXWCU,0.3698851589659508
JPT2DAGQ,0.4851470890561166
RXYEGKFP,0.5889835019880748
4R6HCRNW,0.053402410799120385
MWRTSE9B,0.1949033766381716
JAC7FJCA,0.4294874034097026
5DCT43QX,0.030462868605886217
GFZMAKDD,0.09026839272576123
8WVWSZNF,0.1602908520720062
